AOI불량률,LOT,Result Ng2,초물 DES 속도,DRY FILM 정보,선폭 OFFSET,양산DES 속도,통합코드,거래처,제품군,공법구분,LAYER,도금구분,노광 설비정보,DES 설비정보,정면 설비정보,Cu 표면두께 USL,Cu 표면두께 SL,Cu 표면두께 LSL,Cu 표면두께 Max_Val,Cu 표면두께 AVG_VAL,Cu 표면두께 Min_Val,Cu 표면두께 Std_Val,Cu 표면두께 Median_Val,부식 Speed,재작업 공정,재작업사유,CL_Etching(염화동) - Cu,CL_Etching(염화동) - HCl,CL_Etching(염화동) - 비중,CL_Etching(염화동) - 온도,CL_Etching-첨가제(HB-120EF),CL_Etching량,CL_Soft Etch - H2SO4,CL_Soft Etch - SPS,CL_박리액 - 농도,CL_수세수 - pH,CL_현상액 - 농도,LCL_Etch factor,LCL_Etching(염화동) - Cu,LCL_Etching(염화동) - HCl,LCL_Etching(염화동) - 비중,LCL_Etching(염화동) - 온도,LCL_Etching-첨가제(HB-120EF),LCL_Etching량,LCL_Soft Etch - H2SO4,LCL_Soft Etch - SPS,LCL_박리액 - 농도,LCL_수세수 - pH,LCL_현상액 - pH,LCL_현상액 - 농도,LSL_Etch factor,LSL_Etching(염화동) - Cu,LSL_Etching(염화동) - HCl,LSL_Etching(염화동) - 비중,LSL_Etching(염화동) - 온도,LSL_Etching-첨가제(HB-120EF),LSL_Etching량,LSL_Soft Etch - H2SO4,LSL_Soft Etch - SPS,LSL_박리액 - 농도,LSL_수세수 - pH,LSL_현상액 - pH,LSL_현상액 - 농도,SL_Etching(염화동) - Cu,SL_Etching(염화동) - HCl,SL_Etching(염화동) - 비중,SL_Etching(염화동) - 온도,SL_Etching-첨가제(HB-120EF),SL_Etching량,SL_Soft Etch - H2SO4,SL_Soft Etch - SPS,SL_박리액 - 농도,SL_수세수 - pH,SL_현상액 - 농도,USL_Etching(염화동) - Cu,USL_Etching(염화동) - HCl,USL_Etching(염화동) - 비중,USL_Etching(염화동) - 온도,USL_Etching-첨가제(HB-120EF),USL_Etching량,USL_Soft Etch - Cu,USL_Soft Etch - H2SO4,USL_Soft Etch - SPS,USL_박리액 - 농도,USL_수세수 - Cl-,USL_수세수 - pH,USL_현상액 - 농도,분석치_Etch factor,분석치_Etching(염화동) - Cu,분석치_Etching(염화동) - HCl,분석치_Etching(염화동) - 비중,분석치_Etching(염화동) - 온도,분석치_Etching-첨가제(HB-120EF),분석치_Etching량,분석치_Soft Etch - Cu,분석치_Soft Etch - H2SO4,분석치_Soft Etch - SPS,분석치_박리액 - 농도,분석치_수세수 - Cl-,분석치_수세수 - pH,분석치_현상액 - pH,분석치_현상액 - 농도
0.0111,A26293,/OK,2.901888734,DF_1,-7.489901587,2.899796166,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-002,PRE-001,27,17,7,18.01296988,16.60609799,15.96527589,0.535611803,16.45962993,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.8095683,151.2765724,0.979679931,1.348023902,47.54483543,2.893998695,44.5374259,3.805415419,3.219045608,35.7588789,3.197939077,0,6.387767832,11.28647195,1.144364548
0,A26294,/OK,2.898435315,DF_1,-7.508201223,2.901589561,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-002,DES-002,PRE-001,27,17,7,19.97440388,18.32697252,17.00898333,0.759676732,18.13163447,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.81962015,151.3690727,0.980790688,1.349660592,47.55903262,2.902449317,44.5626058,3.806552588,3.228493388,35.6384204,3.199587067,0,6.39559392,11.29062312,1.140370919
0.0042,A26295,/OK,2.893845308,DF_1,-7.501094158,2.894728004,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-002,PRE-001,27,17,7,18.65743961,17.92781832,17.19276202,0.417106362,17.90128539,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.80900313,151.21378,0.980997929,1.347281221,47.55718336,2.896655353,44.53789513,3.808581878,3.2240967,35.66819652,3.20121444,0,6.397930478,11.30044733,1.138430182
0,A26296,/OK,2.908387016,DF_1,-7.497657231,2.899603344,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-002,PRE-001,27,17,7,19.63797828,18.0124772,16.89311684,0.721228081,17.85830288,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.88664486,151.3291139,0.978925854,1.349560725,47.5675634,2.894825674,44.55527766,3.812800726,3.215050467,35.71844996,3.201035915,0,6.396597925,11.29079013,1.139929819
0,A26297,/OK,2.89858527,DF_1,-7.497172285,2.898185188,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-002,PRE-001,27,17,7,18.29910315,17.43509995,16.72387128,0.484034485,17.32211762,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.79066735,151.081338,0.979247358,1.348031731,47.55060684,2.901920516,44.51325633,3.804106871,3.219536846,35.73113417,3.199195589,0,6.383694308,11.27900926,1.139719306
0,A26298,/OK,2.899930961,DF_1,-7.50177242,2.896121685,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-002,DES-002,PRE-001,27,17,7,19.33401575,17.50198095,16.33445609,0.724426017,17.50938067,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.82532883,151.5264311,0.980207109,1.349478752,47.58743375,2.905870967,44.52404132,3.808789601,3.215358805,35.72039666,3.204188811,0,6.395897045,11.31168792,1.143256504
0,A26299,/OK,2.903506158,DF_1,-7.492642106,2.902242882,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-002,PRE-001,27,17,7,19.18839572,17.53007342,16.49895779,0.716719455,17.3322635,2.9,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.68349523,151.1301139,0.980778612,1.347354844,47.65798383,2.898390466,44.57461232,3.812595197,3.217151302,35.72092235,3.197724258,0,6.390659556,11.28576463,1.139768285
0,A26300,/기타 불량,1.899560488,DF_1,-7.51022935,1.799970498,MDL-003,Client_D,PRD_D,Topaz,8,Gamma,EXP-001,DES-001,PRE-003,28,21,14,24.81480347,20.95987066,19.20154875,1.066254467,20.84127323,1.8,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.290905049,152.3613764,0.480285315,1.375974464,48.27019709,3.089242666,43.32770578,4.453305782,2.950303566,30.21259992,2.885495727,0,6.312779877,11.36838905,1.109649948
0,A26301,/미부식,1.901239318,DF_1,-7.479482121,1.798786615,MDL-003,Client_D,PRD_D,Topaz,8,Gamma,EXP-001,DES-001,PRE-001,28,21,14,23.88842199,22.57614597,20.90648516,0.728790265,22.73723777,1.8,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.291180406,152.2812183,0.479316017,1.373478169,48.272721,3.090047293,43.31681444,4.448828772,2.94852183,30.20475889,2.884779201,0,6.323350277,11.35684115,1.111592023
0.0211,A26302,/OK,2.849499109,DF_1,-7.503909339,2.85389925,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-002,DES-003,PRE-003,24,17,10,19.77449399,17.58441892,16.02523642,1.052474724,17.52362076,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.176054722,155.8707099,0.510339423,1.37306441,48.14357688,3.034023207,44.77937366,3.805433425,3.219816317,29.78393258,3.277310998,0,6.450058035,11.24208257,1.088906882
0,A26303,/OK,2.502700538,DF_1,-7.494842445,2.49950562,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-002,DES-003,PRE-004,31,21,11,19.09350494,17.75534877,16.22463828,0.626327669,17.94204184,2.5,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.172504312,155.6326416,0.510132128,1.368414597,48.12532736,3.037835553,44.80892892,3.806898038,3.215785358,29.80296694,3.281554669,0,6.442579276,11.23459197,1.089071919
0.0113,A26304,/OK,2.850507807,DF_1,-7.499276803,2.847145061,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-001,DES-003,PRE-003,24,17,10,19.65821973,18.24312616,16.70820749,0.844282698,18.04115173,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.16755529,155.9030243,0.510300939,1.366775183,48.17478123,3.039408902,44.7345881,3.808017422,3.214831324,29.79792114,3.280008229,0,6.445839789,11.24062493,1.088694065
0.0033,A26305,/OK,2.846560416,DF_1,-7.499826768,2.848032906,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-002,DES-003,PRE-003,24,17,10,18.72516125,17.14657229,16.01991556,0.673952226,17.06069041,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.176921558,155.4996969,0.509216516,1.368477635,48.19058524,3.045580778,44.78421407,3.805459355,3.220892361,29.82078844,3.283903174,0,6.456328362,11.24351833,1.091119597
0.0032,A26306,/OK,2.852366826,DF_1,-7.492197572,2.855829353,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-003,DES-003,PRE-003,24,17,10,19.88580182,18.12541288,16.02450278,0.760902394,18.11431984,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.181325495,155.5697212,0.508989806,1.369843152,48.06108176,3.042086757,44.79436533,3.81153654,3.214961108,29.80027931,3.280643885,0,6.450736428,11.24395519,1.090607509
0.01,A26307,/패턴폭미달,2.399132512,DF_1,-7.49918128,2.498449799,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-004,DES-001,PRE-003,24,17,10,19.36444616,17.55851169,16.02165691,0.788533295,17.46004204,2.5,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.296216053,154.9200059,0.55992699,1.371608924,48.27407219,3.089761975,43.29649515,4.451057204,2.948973008,30.17021282,2.874591046,0,6.328819681,11.34829409,1.110137986
0,A26308,/OK,2.300726965,DF_1,-7.505335737,2.296623274,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-003,DES-001,PRE-001,27,17,7,19.03580865,17.56818282,16.10386614,0.768311483,17.65968683,2.3,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.290562925,154.6174496,0.559724181,1.373463724,48.24459034,3.086008444,43.34693658,4.442599891,2.949023716,30.19072863,2.881936912,0,6.321771355,11.37101098,1.111787926
0,A26309,/OK,2.599684502,DF_1,-7.496484654,2.600169783,MDL-077,Client_A,PRD_A,Quartz,10,Alpha,EXP-002,DES-001,PRE-003,25,18,11,19.87896652,17.8641849,16.07222138,0.94529767,17.65595501,2.6,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.29005817,154.7721136,0.559439977,1.37505301,48.32913428,3.087385462,43.30949733,4.448225274,2.949714678,30.20879182,2.882523553,0,6.31576988,11.34422501,1.110696548
0,A26310,/OK,2.857879271,DF_1,-7.518712334,2.847280397,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-003,DES-003,PRE-003,24,17,10,20.64593017,19.46681841,18.41700875,0.622813197,19.64261004,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.169982913,155.3001813,0.509615578,1.367686569,48.12409094,3.042384891,44.88806533,3.808135528,3.216904242,29.85303087,3.279364374,0,6.443778255,11.2520705,1.091462772
0,A26311,/OK,2.299757671,DF_1,-7.514675027,2.302225702,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-001,DES-001,PRE-004,31,21,11,19.69840216,18.54726523,17.10817548,0.701063115,18.68310365,2.3,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.296085736,154.8919225,0.559584432,1.374209023,48.23640503,3.092669311,43.40711598,4.447324401,2.953927036,30.19932529,2.877763365,0,6.314056194,11.34268168,1.110867826
0,A26312,/OK,2.849837309,DF_1,-7.492334091,2.854331682,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-002,DES-003,PRE-001,24,17,10,19.5462985,17.09667446,16.02151908,0.781490726,17.01190079,2.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.356,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.3,1.35,43,2.6,42,2,10,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.39,53,3.4,48,30,4,50,4,1,7.5,1.3,6.173473021,155.4198679,0.509413976,1.368521144,48.07404,3.035501106,44.75663661,3.815589231,3.220402732,29.77632549,3.27836591,0,6.45841768,11.24962923,1.089705916
0,A26313,/기타 불량,1.899991359,DF_1,-7.497134495,1.900273414,MDL-003,Client_D,PRD_D,Topaz,8,Gamma,EXP-001,DES-001,PRE-004,27,20,13,23.99767374,22.27810614,20.46436124,0.952535965,22.31635577,1.9,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.284527413,154.5384022,0.559239049,1.375564392,48.31120118,3.090483216,43.31775022,4.44887769,2.946976902,30.16905977,2.878697571,0,6.318125191,11.3565158,1.108569718
0,A26314,/OK,2.300011981,DF_1,-7.50307095,2.296223852,MDL-047,Client_A,PRD_A,Jasper,10,Alpha,EXP-003,DES-001,PRE-001,31,21,11,19.05285826,17.89025174,16.58858908,0.760051562,17.68305877,2.3,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.284017277,154.7240095,0.560236912,1.374961509,48.32200367,3.090658025,43.27313476,4.451955738,2.944534511,30.23350837,2.884101988,0,6.3131895,11.35564794,1.109213627
0,A26315,/패턴폭미달,1.802811523,DF_1,-7.513717153,1.898058287,MDL-003,Client_D,PRD_D,Topaz,8,Gamma,EXP-002,DES-001,PRE-004,28,21,14,23.62316339,22.06978516,20.06096166,0.867257093,22.1881611,1.9,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.298825982,154.7761214,0.559439143,1.373554469,48.21477138,3.09068578,43.25702517,4.447614831,2.94963958,30.18443289,2.88435994,0,6.314852581,11.3356581,1.109242977
0,A26316,/OK,2.700146376,DF_2,-5.005693084,2.699940365,MDL-037,Client_C,PRD_C,Garnet,8,Alpha,EXP-002,DES-002,PRE-006,28,21,14,22.37997348,20.85368721,19.40250566,0.731348232,20.84433432,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.81951293,153.9665048,1.039377045,1.34910692,47.5079013,2.901909496,44.49203787,3.809570409,3.217548525,35.68031144,3.202336466,0,6.384300304,11.29796279,1.140407769
0,A26317,/OK,2.697983149,DF_2,-5.006285459,2.700245174,MDL-037,Client_C,PRD_C,Garnet,8,Alpha,EXP-002,DES-002,PRE-006,28,21,14,22.89632879,20.81395112,18.98165403,0.904318809,20.80829524,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.86388722,153.9863734,1.039634828,1.346961327,47.52581913,2.900365758,44.4953375,3.801240809,3.226401559,35.76536444,3.201649986,0,6.391797648,11.30598052,1.139305444
0,A26318,/패턴폭미달,2.899473577,DF_1,-7.500627079,3.048685331,MDL-096,Client_A,PRD_A,Jasper,10,Alpha,EXP-003,DES-002,PRE-001,27,17,7,19.53125608,17.76300159,16.80549858,0.729075489,17.5663732,3.05,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.73687432,153.7902672,1.040789024,1.349947977,47.53447909,2.897812799,44.59105366,3.812107411,3.218518844,35.62778324,3.198888983,0,6.391793436,11.30010899,1.140320818
0,A26319,/OK,2.694393968,DF_2,-4.996058627,2.693225157,MDL-091,Client_C,PRD_C,Garnet,6,Alpha,EXP-002,DES-002,PRE-006,30,23,16,26.98530601,25.73915076,24.17528871,0.757946876,25.73971595,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.89078553,154.1289125,1.039242311,1.349280437,47.55107727,2.897006694,44.48524424,3.804549995,3.221844577,35.68169028,3.204648101,0,6.395638609,11.29143937,1.140077111
0,A26320,/OK,2.702371875,DF_2,-4.993701672,2.700585385,MDL-091,Client_C,PRD_C,Garnet,6,Alpha,EXP-002,DES-002,PRE-006,30,23,16,25.57974768,23.52636261,21.15874775,1.08334584,23.41214044,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.78291234,153.5464715,1.040447482,1.349226385,47.61044575,2.906259019,44.66078309,3.808299066,3.227199188,35.6890147,3.19892905,0,6.388465734,11.28187454,1.139484844
0,A26321,/OK,2.705101538,DF_2,-4.998225515,2.702192697,MDL-014,Client_C,PRD_C,Garnet,6,Alpha,EXP-002,DES-002,PRE-006,31,24,17,27.934971,24.69691574,21.87519997,1.554408894,24.25347603,2.7,,,155,1,1.35,48,3,45,3,30,3,6.4,1.1,4.3,134,0.79,1.315,44.5,2.72,42.9,2.3,16,2.3,5.6,10.5,0.96,4,125,0.7,1.3,43,2.6,42,2,10,2,5.3,10.1,0.9,155,1,1.35,48,3,45,3,30,3,6.4,1.1,185,1.3,1.4,53,3.4,48,30,4,50,4,1,7.5,1.3,46.81395844,153.9519103,1.039517072,1.350692207,47.59490208,2.904191655,44.52864526,3.805811899,3.220671769,35.73352934,3.205426053,0,6.385913988,11.29617079,1.140978877
0,A26322,/패턴폭미달,1.80137969,DF_1,-7.51911616,1.848826644,MDL-003,Client_D,PRD_D,Topaz,8,Gamma,EXP-001,DES-001,PRE-004,28,21,14,23.7656063,22.23340145,20.40455464,0.888999493,22.17108334,1.85,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.289544495,154.6692538,0.560252887,1.372843207,48.28715651,3.095175959,43.36043506,4.459099992,2.955702689,30.20388795,2.876919853,0,6.312977877,11.36808618,1.109510258
0,A26323,/OK,2.600645045,DF_1,-7.503984773,2.59705384,MDL-007,Client_A,PRD_A,Quartz,10,Alpha,EXP-005,DES-001,PRE-003,24,17,10,19.24583315,18.95743444,18.76546733,0.109369635,18.89661454,2.6,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.292088424,154.9048117,0.559135613,1.373993513,48.30686911,3.087983439,43.32231861,4.457875042,2.946973461,30.22759236,2.870395502,0,6.313232336,11.37245894,1.107480719
0.0056,A26324,/OK,2.597427918,DF_1,-7.490850667,2.599934165,MDL-012,Client_A,PRD_A,Quartz,10,Alpha,EXP-002,DES-001,PRE-003,24,17,10,18.89242855,17.655107,16.37964537,0.635992571,17.61812058,2.6,,,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,4.3,134,0.36,1.335,44.5,2.72,42.9,2.3,19,2.3,5.6,10.5,0.96,4,125,0.3,1.32,43,2.6,42,2,15,2,5.3,10.1,0.9,155,0.5,1.37,48,3,45,3,30,3,6.4,1.1,185,0.7,1.42,53,3.4,48,30,4,45,4,1,7.5,1.3,5.298044111,155.0767809,0.559951395,1.374451424,48.35225492,3.089271007,43.36094349,4.45311245,2.94851247,30.20583243,2.883698702,0,6.332208567,11.3534813,1.109147412
